domain,feature,feature_class,mean_normalized_gain,sd_normalized_gain,min_normalized_gain,max_normalized_gain,rank
deepspcas9,guide_pos_11_A,spacer_position_one_hot,0.00496359288337,0,0.00496359288337,0.00496359288337,49
deepspcas9,guide_pos_9_T,spacer_position_one_hot,0.00494651382799,0,0.00494651382799,0.00494651382799,50
deepspcas9,k3_GTA,global_kmer_frequency,0.00484535452864,0,0.00484535452864,0.00484535452864,51
deepspcas9,guide_pos_13_A,spacer_position_one_hot,0.00479096056459,0,0.00479096056459,0.00479096056459,52
deepspcas9,guide_pos_3_A,spacer_position_one_hot,0.00474162107126,0,0.00474162107126,0.00474162107126,53
deepspcas9,k3_CGC,global_kmer_frequency,0.00473236632218,0,0.00473236632218,0.00473236632218,54
deepspcas9,gc_pam,gc_regional_and_skew,0.00470154950529,0,0.00470154950529,0.00470154950529,55
deepspcas9,dinuc_TC,global_dinucleotide_frequency,0.00467609864582,0,0.00467609864582,0.00467609864582,56
deepspcas9,k3_TAC,global_kmer_frequency,0.00463677584596,0,0.00463677584596,0.00463677584596,57
deepspcas9,heterogeneity,global_nucleotide_composition,0.00461063692035,0,0.00461063692035,0.00461063692035,58
deepspcas9,k3_TAA,global_kmer_frequency,0.0046089113639,0,0.0046089113639,0.0046089113639,59
deepspcas9,guide_pos_1_T,spacer_position_one_hot,0.00460354979924,0,0.00460354979924,0.00460354979924,60
deepspcas9,guide_pos_4_C,spacer_position_one_hot,0.00459246925889,0,0.00459246925889,0.00459246925889,61
deepspcas9,guide_pos_7_T,spacer_position_one_hot,0.00457046991166,0,0.00457046991166,0.00457046991166,62
deepspcas9,guide_pos_14_C,spacer_position_one_hot,0.00441860097685,0,0.00441860097685,0.00441860097685,63
deepspcas9,guide_pos_16_C,spacer_position_one_hot,0.0042997204803,0,0.0042997204803,0.0042997204803,64
deepspcas9,k3_ACC,global_kmer_frequency,0.00428740197999,0,0.00428740197999,0.00428740197999,65
deepspcas9,k3_AGG,global_kmer_frequency,0.00424907633691,0,0.00424907633691,0.00424907633691,66
deepspcas9,k3_ACA,global_kmer_frequency,0.00421850112188,0,0.00421850112188,0.00421850112188,67
deepspcas9,k3_AGC,global_kmer_frequency,0.00420353778,0,0.00420353778,0.00420353778,68
deepspcas9,dinuc_AT,global_dinucleotide_frequency,0.00411144633771,0,0.00411144633771,0.00411144633771,69
deepspcas9,dinuc_GT,global_dinucleotide_frequency,0.00410910938878,0,0.00410910938878,0.00410910938878,70
deepspcas9,k3_CCA,global_kmer_frequency,0.00407305400453,0,0.00407305400453,0.00407305400453,71
deepspcas9,dinuc_GA,global_dinucleotide_frequency,0.00404978554867,0,0.00404978554867,0.00404978554867,72
deepspcas9,guide_pos_5_G,spacer_position_one_hot,0.00404053159828,0,0.00404053159828,0.00404053159828,73
deepspcas9,guide_pos_8_C,spacer_position_one_hot,0.00403950449085,0,0.00403950449085,0.00403950449085,74
deepspcas9,k3_CCG,global_kmer_frequency,0.00403029446807,0,0.00403029446807,0.00403029446807,75
deepspcas9,k3_GAC,global_kmer_frequency,0.00402588852863,0,0.00402588852863,0.00402588852863,76
deepspcas9,k3_AGT,global_kmer_frequency,0.00397682458123,0,0.00397682458123,0.00397682458123,77
deepspcas9,at_skew,gc_regional_and_skew,0.00393557535593,0,0.00393557535593,0.00393557535593,78
deepspcas9,guide_pos_1_C,spacer_position_one_hot,0.00393381106331,0,0.00393381106331,0.00393381106331,79
deepspcas9,k3_TGG,global_kmer_frequency,0.00392558781442,0,0.00392558781442,0.00392558781442,80
deepspcas9,k3_AGA,global_kmer_frequency,0.00381544731521,0,0.00381544731521,0.00381544731521,81
deepspcas9,dinuc_GC,global_dinucleotide_frequency,0.00378319606213,0,0.00378319606213,0.00378319606213,82
deepspcas9,k3_GAG,global_kmer_frequency,0.00377259073867,0,0.00377259073867,0.00377259073867,83
deepspcas9,dinuc_GG,global_dinucleotide_frequency,0.00375891567384,0,0.00375891567384,0.00375891567384,84
deepspcas9,guide_pos_14_G,spacer_position_one_hot,0.00375081662029,0,0.00375081662029,0.00375081662029,85
deepspcas9,k3_GGT,global_kmer_frequency,0.00369787945557,0,0.00369787945557,0.00369787945557,86
deepspcas9,guide_pos_4_G,spacer_position_one_hot,0.00367564289924,0,0.00367564289924,0.00367564289924,87
deepspcas9,k3_CGT,global_kmer_frequency,0.00363500067367,0,0.00363500067367,0.00363500067367,88
deepspcas9,dinuc_AA,global_dinucleotide_frequency,0.00362968583201,0,0.00362968583201,0.00362968583201,89
deepspcas9,k3_TGT,global_kmer_frequency,0.00361098784446,0,0.00361098784446,0.00361098784446,90
deepspcas9,guide_pos_7_C,spacer_position_one_hot,0.00360918721173,0,0.00360918721173,0.00360918721173,91
deepspcas9,k3_TCC,global_kmer_frequency,0.00360649045572,0,0.00360649045572,0.00360649045572,92
deepspcas9,freq_G,global_nucleotide_composition,0.00360493062617,0,0.00360493062617,0.00360493062617,93
deepspcas9,guide_pos_3_T,spacer_position_one_hot,0.00359566389683,0,0.00359566389683,0.00359566389683,94
deepspcas9,k3_GTC,global_kmer_frequency,0.00357774143131,0,0.00357774143131,0.00357774143131,95
deepspcas9,k3_TCT,global_kmer_frequency,0.00356707900195,0,0.00356707900195,0.00356707900195,96
deepspcas9,k3_TGC,global_kmer_frequency,0.00353053322582,0,0.00353053322582,0.00353053322582,97
deepspcas9,guide_pos_2_T,spacer_position_one_hot,0.00351086324004,0,0.00351086324004,0.00351086324004,98
deepspcas9,guide_pos_6_C,spacer_position_one_hot,0.00349362404855,0,0.00349362404855,0.00349362404855,99
deepspcas9,gc_guide_skew,gc_regional_and_skew,0.00349232179453,0,0.00349232179453,0.00349232179453,100
deepspcas9,guide_pos_0_T,spacer_position_one_hot,0.00348923288476,0,0.00348923288476,0.00348923288476,101
deepspcas9,k3_GAA,global_kmer_frequency,0.0034008529263,0,0.0034008529263,0.0034008529263,102
deepspcas9,dinuc_CG,global_dinucleotide_frequency,0.00339554846753,0,0.00339554846753,0.00339554846753,103
deepspcas9,k3_GAT,global_kmer_frequency,0.0033856140385,0,0.0033856140385,0.0033856140385,104
deepspcas9,guide_pos_1_A,spacer_position_one_hot,0.00335549367392,0,0.00335549367392,0.00335549367392,105
deepspcas9,k3_GCT,global_kmer_frequency,0.00335433079024,0,0.00335433079024,0.00335433079024,106
deepspcas9,k2_complexity,global_kmer_entropy_complexity,0.00335019720199,0,0.00335019720199,0.00335019720199,107
deepspcas9,freq_A,global_nucleotide_composition,0.00333854999545,0,0.00333854999545,0.00333854999545,108
deepspcas9,gc_skew,gc_regional_and_skew,0.00332650963679,0,0.00332650963679,0.00332650963679,109
deepspcas9,k3_GTT,global_kmer_frequency,0.00330831841415,0,0.00330831841415,0.00330831841415,110
deepspcas9,gc_3prime_context,gc_regional_and_skew,0.00330382981093,0,0.00330382981093,0.00330382981093,111
deepspcas9,k3_CCC,global_kmer_frequency,0.00328220724281,0,0.00328220724281,0.00328220724281,112
deepspcas9,k3_ACG,global_kmer_frequency,0.00327278916288,0,0.00327278916288,0.00327278916288,113
deepspcas9,dinuc_CA,global_dinucleotide_frequency,0.00326000622791,0,0.00326000622791,0.00326000622791,114
deepspcas9,guide_pos_2_A,spacer_position_one_hot,0.00324325283587,0,0.00324325283587,0.00324325283587,115
deepspcas9,k2_entropy,global_kmer_entropy_complexity,0.00323740067965,0,0.00323740067965,0.00323740067965,116
deepspcas9,k3_TTG,global_kmer_frequency,0.00323041439237,0,0.00323041439237,0.00323041439237,117
deepspcas9,dinuc_TG,global_dinucleotide_frequency,0.00323027881579,0,0.00323027881579,0.00323027881579,118
deepspcas9,guide_pos_12_T,spacer_position_one_hot,0.00321572739511,0,0.00321572739511,0.00321572739511,119
deepspcas9,guide_pos_7_A,spacer_position_one_hot,0.00320806841636,0,0.00320806841636,0.00320806841636,120
deepspcas9,k3_CGG,global_kmer_frequency,0.00319289621866,0,0.00319289621866,0.00319289621866,121
deepspcas9,guide_pos_1_G,spacer_position_one_hot,0.00318309756588,0,0.00318309756588,0.00318309756588,122
deepspcas9,purine_content,global_nucleotide_composition,0.00317379549479,0,0.00317379549479,0.00317379549479,123
deepspcas9,k3_GGC,global_kmer_frequency,0.00317039969074,0,0.00317039969074,0.00317039969074,124
deepspcas9,k3_GGA,global_kmer_frequency,0.00316815139571,0,0.00316815139571,0.00316815139571,125
deepspcas9,guide_pos_11_T,spacer_position_one_hot,0.00315605073642,0,0.00315605073642,0.00315605073642,126
deepspcas9,dinuc_CT,global_dinucleotide_frequency,0.00311729919517,0,0.00311729919517,0.00311729919517,127
deepspcas9,guide_pos_5_C,spacer_position_one_hot,0.00310109889169,0,0.00310109889169,0.00310109889169,128
deepspcas9,guide_pos_6_G,spacer_position_one_hot,0.00310058274226,0,0.00310058274226,0.00310058274226,129
deepspcas9,guide_pos_2_G,spacer_position_one_hot,0.00308875223777,0,0.00308875223777,0.00308875223777,130
deepspcas9,guide_pos_4_T,spacer_position_one_hot,0.00307838132802,0,0.00307838132802,0.00307838132802,131
deepspcas9,guide_pos_7_G,spacer_position_one_hot,0.00306178747307,0,0.00306178747307,0.00306178747307,132
deepspcas9,k3_ATA,global_kmer_frequency,0.00303907370315,0,0.00303907370315,0.00303907370315,133
deepspcas9,k3_entropy,global_kmer_entropy_complexity,0.00303006115495,0,0.00303006115495,0.00303006115495,134
deepspcas9,guide_pos_8_A,spacer_position_one_hot,0.00298422488864,0,0.00298422488864,0.00298422488864,135
deepspcas9,dinuc_AC,global_dinucleotide_frequency,0.00297895477328,0,0.00297895477328,0.00297895477328,136
deepspcas9,k3_ACT,global_kmer_frequency,0.00294661526563,0,0.00294661526563,0.00294661526563,137
deepspcas9,guide_pos_10_G,spacer_position_one_hot,0.00294443146432,0,0.00294443146432,0.00294443146432,138
deepspcas9,guide_pos_8_G,spacer_position_one_hot,0.00294129702957,0,0.00294129702957,0.00294129702957,139
deepspcas9,guide_pos_11_G,spacer_position_one_hot,0.00287881100044,0,0.00287881100044,0.00287881100044,140
deepspcas9,guide_pos_9_G,spacer_position_one_hot,0.00282452465904,0,0.00282452465904,0.00282452465904,141
deepspcas9,guide_pos_14_T,spacer_position_one_hot,0.0028229502535,0,0.0028229502535,0.0028229502535,142
deepspcas9,dinuc_CC,global_dinucleotide_frequency,0.00282293268246,0,0.00282293268246,0.00282293268246,143
deepspcas9,freq_C,global_nucleotide_composition,0.00278031291567,0,0.00278031291567,0.00278031291567,144
deepspcas9,guide_pos_5_A,spacer_position_one_hot,0.00276715559765,0,0.00276715559765,0.00276715559765,145
deepspcas9,k3_CGA,global_kmer_frequency,0.00276673848501,0,0.00276673848501,0.00276673848501,146
deepspcas9,guide_pos_11_C,spacer_position_one_hot,0.00276381709917,0,0.00276381709917,0.00276381709917,147
deepspcas9,k3_CTG,global_kmer_frequency,0.00273592885627,0,0.00273592885627,0.00273592885627,148
deepspcas9,gc_content,gc_regional_and_skew,0.00272730906085,0,0.00272730906085,0.00272730906085,149
deepspcas9,k3_GCG,global_kmer_frequency,0.00272520373023,0,0.00272520373023,0.00272520373023,150
deepspcas9,guide_pos_4_A,spacer_position_one_hot,0.00272089403219,0,0.00272089403219,0.00272089403219,151
deepspcas9,k3_CAT,global_kmer_frequency,0.00270774809541,0,0.00270774809541,0.00270774809541,152
deepspcas9,k3_ATC,global_kmer_frequency,0.00268150813631,0,0.00268150813631,0.00268150813631,153
deepspcas9,k3_CCT,global_kmer_frequency,0.00266240242066,0,0.00266240242066,0.00266240242066,154
deepspcas9,k3_GCA,global_kmer_frequency,0.00265635638394,0,0.00265635638394,0.00265635638394,155
deepspcas9,k3_CTC,global_kmer_frequency,0.00264553661386,0,0.00264553661386,0.00264553661386,156
deepspcas9,k3_CAC,global_kmer_frequency,0.00264433499402,0,0.00264433499402,0.00264433499402,157
deepspcas9,k3_TAG,global_kmer_frequency,0.00263347389205,0,0.00263347389205,0.00263347389205,158
deepspcas9,k3_TCA,global_kmer_frequency,0.00261100312169,0,0.00261100312169,0.00261100312169,159
deepspcas9,k3_CAA,global_kmer_frequency,0.00261071359879,0,0.00261071359879,0.00261071359879,160
deepspcas9,dinuc_TA,global_dinucleotide_frequency,0.00260041317289,0,0.00260041317289,0.00260041317289,161
deepspcas9,k3_TAT,global_kmer_frequency,0.002563149979,0,0.002563149979,0.002563149979,162
deepspcas9,k3_AAC,global_kmer_frequency,0.0025256943023,0,0.0025256943023,0.0025256943023,163
deepspcas9,k3_TTA,global_kmer_frequency,0.00247494792737,0,0.00247494792737,0.00247494792737,164
deepspcas9,k3_AAT,global_kmer_frequency,0.00241106719658,0,0.00241106719658,0.00241106719658,165
deepspcas9,k3_CAG,global_kmer_frequency,0.00237667626947,0,0.00237667626947,0.00237667626947,166
deepspcas9,guide_pos_6_T,spacer_position_one_hot,0.00236740854178,0,0.00236740854178,0.00236740854178,167
deepspcas9,k3_AAG,global_kmer_frequency,0.0023601740635,0,0.0023601740635,0.0023601740635,168
deepspcas9,guide_pos_6_A,spacer_position_one_hot,0.00234148705786,0,0.00234148705786,0.00234148705786,169
deepspcas9,guide_pos_10_C,spacer_position_one_hot,0.00229664934603,0,0.00229664934603,0.00229664934603,170
deepspcas9,k3_ATG,global_kmer_frequency,0.00226754091389,0,0.00226754091389,0.00226754091389,171
deepspcas9,k3_GTG,global_kmer_frequency,0.00225083085044,0,0.00225083085044,0.00225083085044,172
deepspcas9,k3_TGA,global_kmer_frequency,0.00221655213841,0,0.00221655213841,0.00221655213841,173
deepspcas9,guide_pos_8_T,spacer_position_one_hot,0.0021897958302,0,0.0021897958302,0.0021897958302,174
deepspcas9,k3_CTA,global_kmer_frequency,0.00217794196421,0,0.00217794196421,0.00217794196421,175
deepspcas9,guide_pos_12_G,spacer_position_one_hot,0.00200464733684,0,0.00200464733684,0.00200464733684,176
deepspcas9,guide_pos_0_A,spacer_position_one_hot,0.00195444606364,0,0.00195444606364,0.00195444606364,177
deepspcas9,guide_pos_9_C,spacer_position_one_hot,0.00164914846429,0,0.00164914846429,0.00164914846429,178
deepspcas9,gc_5prime_context,gc_regional_and_skew,0.00136831564936,0,0.00136831564936,0.00136831564936,179
deepspcas9,gc_full,gc_regional_and_skew,0,0,0,0,180
deepspcas9,k2_AA,global_kmer_frequency,0,0,0,0,181
deepspcas9,k2_AC,global_kmer_frequency,0,0,0,0,182
deepspcas9,k2_AG,global_kmer_frequency,0,0,0,0,183
deepspcas9,k2_AT,global_kmer_frequency,0,0,0,0,184
deepspcas9,k2_CA,global_kmer_frequency,0,0,0,0,185
deepspcas9,k2_CC,global_kmer_frequency,0,0,0,0,186
deepspcas9,k2_CG,global_kmer_frequency,0,0,0,0,187
deepspcas9,k2_CT,global_kmer_frequency,0,0,0,0,188
deepspcas9,k2_GA,global_kmer_frequency,0,0,0,0,189
deepspcas9,k2_GC,global_kmer_frequency,0,0,0,0,190
deepspcas9,k2_GG,global_kmer_frequency,0,0,0,0,191
deepspcas9,k2_GT,global_kmer_frequency,0,0,0,0,192
deepspcas9,k2_TA,global_kmer_frequency,0,0,0,0,193
deepspcas9,k2_TC,global_kmer_frequency,0,0,0,0,194
deepspcas9,k2_TG,global_kmer_frequency,0,0,0,0,195
deepspcas9,k2_TT,global_kmer_frequency,0,0,0,0,196
deepspcas9,pyrimidine_content,global_nucleotide_composition,0,0,0,0,197
